768,0,50,0x7FB43557B54149CE,0x730FD5DAF2821481,0x3BADE43EF4250A70,500,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,1,250,0x7FB43557B54149CE,0x730FD5DAF2821481,0x3BADE43EF4250A70,1000,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,2,750,0x7FB43557B54149CE,0x730FD5DAF2821481,0x3BADE43EF4250A70,2500,0,0,0,0x303FEC58454FCDA6,0,0x4C58926029A7BED8,0,0,0,0xD2184365CC6D3DB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
771,0,250,0x7FB43557B54149CE,0x52EAD07D6D583A9A,0x57C0F5C04A3CC94D,500,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1,1000,0x7FB43557B54149CE,0x52EAD07D6D583A9A,0x57C0F5C04A3CC94D,1000,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,2,3000,0x7FB43557B54149CE,0x52EAD07D6D583A9A,0x57C0F5C04A3CC94D,2500,0,0,0,0x303FEC58454FCDA6,0,0x213FD8FD422EE077,0,0,0,0xD2184365CC6D3DB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
774,0,250,0x7FB43557B54149CE,0x1C3294F143668662,0x3B923277F58C809A,500,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1,1000,0x7FB43557B54149CE,0x1C3294F143668662,0x3B923277F58C809A,1000,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,2,3000,0x7FB43557B54149CE,0x1C3294F143668662,0x3B923277F58C809A,2500,0,0,0,0x303FEC58454FCDA6,0,0x998B5882B56A62A,0,0,0,0xD2184365CC6D3DB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
777,0,100,0x7FB43557B54149CE,0x26686E13063F6B52,0x74E98BA8F2A56AB,500,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,1,500,0x7FB43557B54149CE,0x26686E13063F6B52,0x74E98BA8F2A56AB,1000,0,0,0,0,0,0,0,0,0,0xD2184365CC6D3DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,2,1000,0x7FB43557B54149CE,0x26686E13063F6B52,0x74E98BA8F2A56AB,2500,0,0,0,0x303FEC58454FCDA6,0,0x14DD34F81C629AFD,0,0,0,0xD2184365CC6D3DB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
780,0,1,0x7FB43557B54149CE,0x5BBE74EA4F5AFCF2,0xCB1AD59767DE2F1,2500,0,0,0,0x303FEC58454FCDA6,0,0x5E1034EAEC3BEE4B,0,0,0,0xD2184365CC6D3DB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
781,0,30,0x7FB43557B54149CE,0x2B71F0BB19AA0C6F,0x3BF6FF0001A3EA23,2500,0,0,0,0x303FEC58454FCDA6,0,0x61C57E0219A9DBF5,0,0,0,0xD2184365CC6D3DB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
782,0,6,0x7FB43557B54149CE,0x303FEC58454FCDA6,0x1D78A88418DEE625,5000,0,0,0,0x69D1DB585AA0B98A,0,0x4795018BCFD55B2F,0,0,0,0xD2184365CC6D3DB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
