1280,0,10,0x7FB43557B54149CE,0x7659BC4836C71DEE,0x628335D063D2F0F5,2500,0,0,0,0x441923B366B62FC3,0,0x6652C340E0E088DF,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1281,0,25,0x7FB43557B54149CE,0x31ABA70CDAC22DAB,0x19D6F0D6DC986616,2500,0,0,0,0x441923B366B62FC3,0,0x1051F9A5096702E6,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1282,0,25,0x7FB43557B54149CE,0xD9FE863A1E9E4D8,0x77F6C3C9F0324543,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1283,1,50,0x7FB43557B54149CE,0xD9FE863A1E9E4D8,0x77F6C3C9F0324543,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1284,2,100,0x7FB43557B54149CE,0xD9FE863A1E9E4D8,0x77F6C3C9F0324543,5000,0,0,0,0x441923B366B62FC3,0,0x715095652BC52DD5,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1285,0,1,0x7FB43557B54149CE,0x4C67670E68B1FAAB,0x1B721D3074AC3AE4,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1286,1,3,0x7FB43557B54149CE,0x4C67670E68B1FAAB,0x1B721D3074AC3AE4,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1287,2,5,0x7FB43557B54149CE,0x4C67670E68B1FAAB,0x1B721D3074AC3AE4,5000,0,0,0,0x441923B366B62FC3,0,0x552226A3BB788C4C,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1288,0,100,0x7FB43557B54149CE,0xD636C7D30F976A4,0x4A889DBEDFB7E1C3,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1289,1,250,0x7FB43557B54149CE,0xD636C7D30F976A4,0x4A889DBEDFB7E1C3,2000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1290,2,500,0x7FB43557B54149CE,0xD636C7D30F976A4,0x4A889DBEDFB7E1C3,3000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1291,3,750,0x7FB43557B54149CE,0xD636C7D30F976A4,0x4A889DBEDFB7E1C3,4000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,4,1000,0x7FB43557B54149CE,0xD636C7D30F976A4,0x4A889DBEDFB7E1C3,5000,0,0,0,0x441923B366B62FC3,0,0x44329EF0EABDB355,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1293,0,5,0x7FB43557B54149CE,0x46D214EE909C2C6A,0x45EDFD32EFFA19C6,2500,0,0,0,0x441923B366B62FC3,0,0x38AFA5D9802F0EB6,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1294,0,25,0x7FB43557B54149CE,0x15E9F992B5497AD7,0x2FE4F9475AEE89DD,2500,0,0,0,0x441923B366B62FC3,0,0x403A311046825DE7,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1295,0,5,0x7FB43557B54149CE,0x5D841DFC6114D2AE,0x12516F7B1EB8F745,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1296,1,15,0x7FB43557B54149CE,0x5D841DFC6114D2AE,0x12516F7B1EB8F745,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1297,2,25,0x7FB43557B54149CE,0x5D841DFC6114D2AE,0x12516F7B1EB8F745,5000,0,0,0,0x441923B366B62FC3,0,0x70AA03F67940F0F,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1298,0,5,0x7FB43557B54149CE,0x52B5CB629BBDE814,0x4BC6B2EEF4972113,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1299,1,10,0x7FB43557B54149CE,0x52B5CB629BBDE814,0x4BC6B2EEF4972113,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1300,2,15,0x7FB43557B54149CE,0x52B5CB629BBDE814,0x4BC6B2EEF4972113,5000,0,0,0,0x441923B366B62FC3,0,0x62F0ACF57584A9C5,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1301,0,10,0x7FB43557B54149CE,0x139B997BC49D4B16,0x18DF9F672982DA36,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1302,1,20,0x7FB43557B54149CE,0x139B997BC49D4B16,0x18DF9F672982DA36,2000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1303,2,30,0x7FB43557B54149CE,0x139B997BC49D4B16,0x18DF9F672982DA36,3000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1304,3,40,0x7FB43557B54149CE,0x139B997BC49D4B16,0x18DF9F672982DA36,4000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1305,4,50,0x7FB43557B54149CE,0x139B997BC49D4B16,0x18DF9F672982DA36,5000,0,0,0,0x441923B366B62FC3,0,0x13F75954FC73F546,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1306,0,3,0x7FB43557B54149CE,0x3B7D759C8864B5D8,0x442C838BCE7AAA87,2500,0,0,0,0x441923B366B62FC3,0,0x2EE222894986CF19,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1307,0,10,0x7FB43557B54149CE,0x101AA1C56608B02D,0x4CDC06554A05FF72,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1308,1,20,0x7FB43557B54149CE,0x101AA1C56608B02D,0x4CDC06554A05FF72,2000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1309,2,30,0x7FB43557B54149CE,0x101AA1C56608B02D,0x4CDC06554A05FF72,3000,0,0,0,0x441923B366B62FC3,0,0x76B89E349871A3E2,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1310,0,10,0x7FB43557B54149CE,0x1546FA6F8E98BD61,0x5DC937EC571A075F,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1311,1,20,0x7FB43557B54149CE,0x1546FA6F8E98BD61,0x5DC937EC571A075F,2000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1312,2,30,0x7FB43557B54149CE,0x1546FA6F8E98BD61,0x5DC937EC571A075F,3000,0,0,0,0x441923B366B62FC3,0,0x3096C29660640F1,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1313,0,3,0x7FB43557B54149CE,0x11840E244DFF52D3,0x4E9E76472442E7FF,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1314,1,10,0x7FB43557B54149CE,0x11840E244DFF52D3,0x4E9E76472442E7FF,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1315,2,15,0x7FB43557B54149CE,0x11840E244DFF52D3,0x4E9E76472442E7FF,5000,0,0,0,0x441923B366B62FC3,0,0x495E9B85ADA2D3D1,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1316,0,100,0x7FB43557B54149CE,0x41393B0369E02954,0x786A1A95B782B45D,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1317,1,250,0x7FB43557B54149CE,0x41393B0369E02954,0x786A1A95B782B45D,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1318,2,500,0x7FB43557B54149CE,0x41393B0369E02954,0x786A1A95B782B45D,5000,0,0,0,0x441923B366B62FC3,0,0x6AE1E82D0AE7CD67,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1319,0,25,0x7FB43557B54149CE,0x38B93F97DA20F2E1,0x432F266B2363984,2500,0,0,0,0x441923B366B62FC3,0,0x7BE12C97CB9E52AC,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1320,0,15,0x7FB43557B54149CE,0x7DAB2161D3681F85,0x502A9F40DFC8C50,2500,0,0,0,0x441923B366B62FC3,0,0x2460A4B10FBDB278,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1321,0,25,0x7FB43557B54149CE,0x6C9B07F9CD4F45D6,0x4236DC303F5FEFDE,2500,0,0,0,0x441923B366B62FC3,0,0x60DED2C88C0A9CEE,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1322,0,5,0x7FB43557B54149CE,0x5E6403DA30069B30,0x179E17D4B62ED483,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1323,1,10,0x7FB43557B54149CE,0x5E6403DA30069B30,0x179E17D4B62ED483,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1324,2,20,0x7FB43557B54149CE,0x5E6403DA30069B30,0x179E17D4B62ED483,5000,0,0,0,0x441923B366B62FC3,0,0x22ECC802C3E4E415,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1325,0,1,0x7FB43557B54149CE,0x53C962B66DC62FD1,0x10126AF28C2756A6,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1326,1,3,0x7FB43557B54149CE,0x53C962B66DC62FD1,0x10126AF28C2756A6,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1327,2,5,0x7FB43557B54149CE,0x53C962B66DC62FD1,0x10126AF28C2756A6,5000,0,0,0,0x441923B366B62FC3,0,0x2C7B6E8ADF4C15D6,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1328,0,20,0x7FB43557B54149CE,0x441923B366B62FC3,0x37D1D52244EF2365,10000,0,0,0,0,0,0x23AD834FA2D4656F,0,0,0,0xFFC38CDD7774E8B,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1329,0,10,0x7FB43557B54149CE,0x59B75115EE254217,0x273DDDAD7DBC5AD9,2500,0,0,0,0x441924B366B63176,0,0x1E4A9EA3D0508073,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1330,0,25,0x7FB43557B54149CE,0x529C12E133E45B94,0x4751F790F6CE6164,2500,0,0,0,0x441924B366B63176,0,0x4D30362E941E6FCC,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1331,0,25,0x7FB43557B54149CE,0x1E868415652219AF,0x2FFED928C57F81DA,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1332,1,50,0x7FB43557B54149CE,0x1E868415652219AF,0x2FFED928C57F81DA,2000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1333,2,100,0x7FB43557B54149CE,0x1E868415652219AF,0x2FFED928C57F81DA,3000,0,0,0,0x441924B366B63176,0,0x18FE90B09F91176A,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1334,0,25,0x7FB43557B54149CE,0x512DD9EAE51DAE25,0x789FE7DBA1E53964,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1335,1,50,0x7FB43557B54149CE,0x512DD9EAE51DAE25,0x789FE7DBA1E53964,2500,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1336,2,100,0x7FB43557B54149CE,0x512DD9EAE51DAE25,0x789FE7DBA1E53964,5000,0,0,0,0x441924B366B63176,0,0x63AF716ADB63F7CC,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1337,0,100,0x7FB43557B54149CE,0x52AA8F35541651B8,0x427C8CE7696D19A6,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1338,1,200,0x7FB43557B54149CE,0x52AA8F35541651B8,0x427C8CE7696D19A6,2000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1339,2,300,0x7FB43557B54149CE,0x52AA8F35541651B8,0x427C8CE7696D19A6,3000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1340,3,400,0x7FB43557B54149CE,0x52AA8F35541651B8,0x427C8CE7696D19A6,4000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1341,4,500,0x7FB43557B54149CE,0x52AA8F35541651B8,0x427C8CE7696D19A6,5000,0,0,0,0x441924B366B63176,0,0x5B8C4A9981047ED6,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1342,0,15,0x7FB43557B54149CE,0x3EF5B668AAEF6551,0x51AC428D43340F7,2500,0,0,0,0x441924B366B63176,0,0x44A5069D12A1D829,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1343,0,1,0x7FB43557B54149CE,0x1674502CB913305D,0x1E4DA6505668BD5E,2500,0,0,0,0x441924B366B63176,0,0x3B30E5CA0409156E,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1344,0,10,0x7FB43557B54149CE,0x1B44D2EFDCFC12B1,0x5FECE69165206811,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1345,1,25,0x7FB43557B54149CE,0x1B44D2EFDCFC12B1,0x5FECE69165206811,2000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1346,2,50,0x7FB43557B54149CE,0x1B44D2EFDCFC12B1,0x5FECE69165206811,3000,0,0,0,0x441924B366B63176,0,0x1E59CC13BA100D2B,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1347,0,10,0x7FB43557B54149CE,0xE46234E26ADF731,0x53A6BFECDE08FFF3,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1348,1,25,0x7FB43557B54149CE,0xE46234E26ADF731,0x53A6BFECDE08FFF3,2500,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1349,2,50,0x7FB43557B54149CE,0xE46234E26ADF731,0x53A6BFECDE08FFF3,5000,0,0,0,0x441924B366B63176,0,0x718893319A1962E5,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1350,0,10,0x7FB43557B54149CE,0x59B46A27EBBDB7D0,0x18D649090C8B2BDA,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1351,1,25,0x7FB43557B54149CE,0x59B46A27EBBDB7D0,0x18D649090C8B2BDA,2000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1352,2,50,0x7FB43557B54149CE,0x59B46A27EBBDB7D0,0x18D649090C8B2BDA,3000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1353,3,75,0x7FB43557B54149CE,0x59B46A27EBBDB7D0,0x18D649090C8B2BDA,4000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1354,4,100,0x7FB43557B54149CE,0x59B46A27EBBDB7D0,0x18D649090C8B2BDA,5000,0,0,0,0x441924B366B63176,0,0x6D3034726377D56A,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1355,0,50,0x7FB43557B54149CE,0x816E30933FC24D9,0x2849033AAD7628C5,2500,0,0,0,0x441924B366B63176,0,0x7CB420FBB7BD338F,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1356,0,25,0x7FB43557B54149CE,0x5EA3238F59BAE1E5,0x7743BBEB688320C9,2500,0,0,0,0x441924B366B63176,0,0x75D4604DBC2EAD83,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1357,0,10,0x7FB43557B54149CE,0x68F56BB01D2EA427,0x6C940E09657C4E79,2500,0,0,0,0x441924B366B63176,0,0x6652F8AC00F3FD53,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1358,0,10,0x7FB43557B54149CE,0x38B93C97DA20EDC8,0x1276D051BFEEEA69,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1359,1,25,0x7FB43557B54149CE,0x38B93C97DA20EDC8,0x1276D051BFEEEA69,2000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1360,2,50,0x7FB43557B54149CE,0x38B93C97DA20EDC8,0x1276D051BFEEEA69,3000,0,0,0,0x441924B366B63176,0,0x566B6214CE03963,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1361,0,25,0x7FB43557B54149CE,0x2859C7926269F2A7,0x7E3F3BD026CBC8C7,1000,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1362,1,50,0x7FB43557B54149CE,0x2859C7926269F2A7,0x7E3F3BD026CBC8C7,2500,0,0,0,0,0,0,0,0,0,0xFFC39CDD777503E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1363,2,100,0x7FB43557B54149CE,0x2859C7926269F2A7,0x7E3F3BD026CBC8C7,5000,0,0,0,0x441924B366B63176,0,0x7372AB6A680BA059,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1364,0,250,0x7FB43557B54149CE,0x2F86E77179C4BA91,0x5A5C8899ACC4DE04,2500,0,0,0,0x441924B366B63176,0,0x2A7ED3650464F02C,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1365,0,10,0x7FB43557B54149CE,0x26F18C40643AA0E3,0x374EC08543AC96E,2500,0,0,0,0x441924B366B63176,0,0x640F7C99C8E2215E,0,0,0,0xFFC39CDD777503E,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
