1,50,0x3F800000,0x3F800000,0x3F800000,0x3F59999A,0x3FAE147B,0x3F800000,0x3F800000,0x3F400000,0x3F99999A,0x3F800000,0x3F800000,0x3EA66666,0x3EA66666,0x3F800000,0x3F800000
2,100,0x3F800000,0x3F800000,0x3F800000,0x3F733333,0x3FC28F5C,0x3F800000,0x3F800000,0x3F400000,0x3F99999A,0x3F800000,0x3F800000,0x3EC00000,0x3EC00000,0x3F800000,0x3F800000
3,150,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3EE66666,0x3EF9999A,0x3F800000,0x3F800000
4,200,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3EECCCCD,0x3F06BE2C,0x3F800000,0x3F800000
5,250,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3EF0A3D7,0x3F0CB565,0x3F800000,0x3F800000
6,250,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3EF33333,0x3F10AF8B,0x3F800000,0x3F800000
7,250,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3EF9999A,0x3F1771E5,0x3F800000,0x3F800000
8,250,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3EFE6666,0x3F1C83A8,0x3F800000,0x3F800000
9,250,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3F011111,0x3F207507,0x3F800000,0x3F800000
10,250,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3F049DFD,0x3F277391,0x3F800000,0x3F800000
11,250,0x3F800000,0x3F800000,0x3F800000,0x3F8CCCCD,0x400CCCCD,0x3F800000,0x3F800000,0x3F400000,0x3FC00000,0x3F800000,0x3F800000,0x3F0785A7,0x3F2D2C8D,0x3F800000,0x3F800000
