1,0,1,0x7DBB8C7CA3AEB214,0x3D9EACD5207117DF,0x1C3462D62D3D773E,0,0,0,0,0x206E7871CA1D3DBE,0,0x603494CFC8F0E28E,0,0,0,0x76CF763F01DE8F7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0x7DBB8C7CA3AEB214,0x7AECBA645AC8F6AF,0x130C3C0F04D036EA,0,0,0,0,0x206E7871CA1D3DBE,0,0x6490E874C28CE1DA,0,0,0,0x76CF763F01DE8F7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0x7DBB8C7CA3AEB214,0x205258067BA85BBB,0x2732905F5EC56A98,0,0,0,0,0x206E7871CA1D3DBE,0,0x112368BC27A64480,0,0,0,0x76CF763F01DE8F7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0x7DBB8C7CA3AEB214,0x397CBD8BA6842423,0x4F237CE5BDCDD19C,0,0,0,0,0x206E7871CA1D3DBE,0,0x4B665174A8BE24E4,0,0,0,0x76CF763F01DE8F7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,0x7DBB8C7CA3AEB214,0x7AF2992EEBF41338,0x6179AA87F1388387,0,0,0,0,0x206E7871CA1D3DBE,0,0x2332A1F84BCBBA19,0,0,0,0x76CF763F01DE8F7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0x7DBB8C7CA3AEB214,0xA8DF4BF1B167949,0x690B354871D5C80A,0,0,0,0,0x206E7871CA1D3DBE,0,0x2953ABA1DCCBE7BA,0,0,0,0x76CF763F01DE8F7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,6,0x7DBB8C7CA3AEB214,0x206E7871CA1D3DBE,0x5A62BECEF41BE7FE,0,0,0,0,0xA52C89604D483C1,0,0x72FF527E3C9DAE4E,0,0,0,0x76CF763F01DE8F7C,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0x7DBB8C7CA3AEB214,0x2FE1208E904DC380,0x3FAB8947DC634346,0,0,0,0,0x25DBB27E95661965,0,0x78EF188BC6891B36,0,0,0,0x56FCDC17ED6836C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0x7DBB8C7CA3AEB214,0x3449B16B901D6430,0x33D13B49E2951C76,0,0,0,0,0x25DBB27E95661965,0,0x6ADA970EB84CEE86,0,0,0,0x56FCDC17ED6836C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0x7DBB8C7CA3AEB214,0x66D228FBCD074F42,0x23D2F86C8042033C,0,0,0,0,0x25DBB27E95661965,0,0x73A6278330C19BC4,0,0,0,0x56FCDC17ED6836C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0x7DBB8C7CA3AEB214,0x40745959404663D3,0x2A588B0E135280D5,0,0,0,0,0x25DBB27E95661965,0,0x77B66F0D8EBFE67F,0,0,0,0x56FCDC17ED6836C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0x7DBB8C7CA3AEB214,0x36445583F679A898,0x5EBD9CE1452B2736,0,0,0,0,0x25DBB27E95661965,0,0x77D8478A216BBC46,0,0,0,0x56FCDC17ED6836C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0x7DBB8C7CA3AEB214,0xE4A452D4C328555,0x156BA1EFDF289D6F,0,0,0,0,0x25DBB27E95661965,0,0x4DD7B19685BE6521,0,0,0,0x56FCDC17ED6836C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,6,0x7DBB8C7CA3AEB214,0x25DBB27E95661965,0x1F6A431FDC070D6E,0,0,0,0,0xA52C89604D483C1,0,0x4760B62ADD086D5E,0,0,0,0x56FCDC17ED6836C0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0x7DBB8C7CA3AEB214,0x37786130643E63D0,0xECF2A92197856F,0,0,0,0,0x432F14F446EC4FCC,0,0x38CC563EBAB21D21,0,0,0,0x55C9A13B9C890C2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0x7DBB8C7CA3AEB214,0x3AD1164CA20FA4AF,0x5B9EC4447F09CEA0,0,0,0,0,0x432F14F446EC4FCC,0,0xFB48ADB219C0C68,0,0,0,0x55C9A13B9C890C2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0x7DBB8C7CA3AEB214,0x46955261F659BCA1,0x1BC914B097A918E0,0,0,0,0,0x432F14F446EC4FCC,0,0xEAC24ADC36B96A8,0,0,0,0x55C9A13B9C890C2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0x7DBB8C7CA3AEB214,0x2E8136CA701B3DAD,0xA88AF35F8BFE22A,0,0,0,0,0x432F14F446EC4FCC,0,0x4FB948B0702D481A,0,0,0,0x55C9A13B9C890C2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0x7DBB8C7CA3AEB214,0x2A7A0008A3C3E07D,0x5FAA54948F5A2C44,0,0,0,0,0x432F14F446EC4FCC,0,0x79A96798A728516C,0,0,0,0x55C9A13B9C890C2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0x7DBB8C7CA3AEB214,0x348C77B0D1F60503,0x7E11D5E405A909EC,0,0,0,0,0x432F14F446EC4FCC,0,0x5D7BBF5FC5FA694,0,0,0,0x55C9A13B9C890C2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,6,0x7DBB8C7CA3AEB214,0x432F14F446EC4FCC,0x6BEA45C1F4C7150A,0,0,0,0,0xA52C89604D483C1,0,0x55B637E72CFEAEBA,0,0,0,0x55C9A13B9C890C2A,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,0,5,0x7DBB8C7CA3AEB214,0x62A55A4C32087C2D,0x5D35E8697410AD80,0,0,0,0,0x1AE186BFC1A1EC13,0,0x124879361A84F708,0,0,0,0x79D659657517E899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,0x7DBB8C7CA3AEB214,0x36D0E0AF1BD1B8C7,0x4D5F0BD6C380978C,0,0,0,0,0x1AE186BFC1A1EC13,0,0x61AC24B1EB9CE2F4,0,0,0,0x79D659657517E899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1,0x7DBB8C7CA3AEB214,0x6250C6257B578975,0x7A15EB35040DA1E6,0,0,0,0,0x1AE186BFC1A1EC13,0,0x2FAA7FCCC4204616,0,0,0,0x79D659657517E899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0x7DBB8C7CA3AEB214,0x5846FB59BEC18F77,0x6B69F5AE4900A9BA,0,0,0,0,0x1AE186BFC1A1EC13,0,0x7124CC5CA06EAA8A,0,0,0,0x79D659657517E899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0x7DBB8C7CA3AEB214,0x1B921321A962D6A6,0x59AEBA8A3CED932D,0,0,0,0,0x1AE186BFC1A1EC13,0,0x21519A9BDBD0DD97,0,0,0,0x79D659657517E899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0x7DBB8C7CA3AEB214,0x516959939015770B,0x6C9556682B37882A,0,0,0,0,0x1AE186BFC1A1EC13,0,0x46CDF4F9B92E7A1A,0,0,0,0x79D659657517E899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,6,0x7DBB8C7CA3AEB214,0x1AE186BFC1A1EC13,0x5B759CFA62656F15,0,0,0,0,0xA52C89604D483C1,0,0x1D844B420F7F1BBF,0,0,0,0x79D659657517E899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0x7DBB8C7CA3AEB214,0x6CF378BF26DCCB10,0x7AB2026501978215,0,0,0,0,0x7D8BD0CF90D899A4,0,0x7E905B2338BA74BF,0,0,0,0x1E3B30D814D18D0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0x7DBB8C7CA3AEB214,0x3802AB82D2041FC9,0x155E0F37299C42B4,0,0,0,0,0x7D8BD0CF90D899A4,0,0x4F97B81B822360BC,0,0,0,0x1E3B30D814D18D0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1,0x7DBB8C7CA3AEB214,0x36BACB4A6C637824,0x3A1B5FBB8E869FDD,0,0,0,0,0x7D8BD0CF90D899A4,0,0x5B32B809FD6EDFE7,0,0,0,0x1E3B30D814D18D0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0x7DBB8C7CA3AEB214,0x76803AD04BE840F8,0x167F71273F395F7,0,0,0,0,0x7D8BD0CF90D899A4,0,0x1D9A9AF6B834B729,0,0,0,0x1E3B30D814D18D0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,1,0x7DBB8C7CA3AEB214,0x22E14D246F6DFE19,0x2F12B23D28114CF8,0,0,0,0,0x7D8BD0CF90D899A4,0,0x28CAF3DA260DF20,0,0,0,0x1E3B30D814D18D0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,1,0x7DBB8C7CA3AEB214,0x57693240F81B6777,0x128D271963BDCC7A,0,0,0,0,0x7D8BD0CF90D899A4,0,0x41D836438C14864A,0,0,0,0x1E3B30D814D18D0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,6,0x7DBB8C7CA3AEB214,0x7D8BD0CF90D899A4,0xE202E543EE68866,0,0,0,0,0xA52C89604D483C1,0,0x4CC5C5B9F6F26996,0,0,0,0x1E3B30D814D18D0A,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0x7DBB8C7CA3AEB214,0x2AB499ED268510CC,0x66E8DFBA56322DC1,0,0,0,0,0x63A0E9418799E56B,0,0x39AD756D9CD374BB,1,0,0,0x213C938FEC5A5E5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,1,0x7DBB8C7CA3AEB214,0x40FB0EC1661625F4,0x3410A5884865EDDF,0,0,0,0,0x63A0E9418799E56B,0,0x7AD43859C5516471,4,0,0,0x213C938FEC5A5E5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,1,0x7DBB8C7CA3AEB214,0x59CE9CF8041D89D4,0xD8548455ABFF21,0,0,0,0,0x63A0E9418799E56B,0,0x23512A6A5389945B,7,0,0,0x213C938FEC5A5E5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1,0x7DBB8C7CA3AEB214,0x5E17E7422DF19173,0x60A883CB0BA6804A,0,0,0,0,0x63A0E9418799E56B,0,0x67A5E69DDE44FBFA,10,0,0,0x213C938FEC5A5E5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,1,0x7DBB8C7CA3AEB214,0x207BFCB27D3D2AC5,0x3AF968100BD0C388,0,0,0,0,0x63A0E9418799E56B,0,0x4AE5753EC0394290,13,0,0,0x213C938FEC5A5E5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,1,0x7DBB8C7CA3AEB214,0x10C5FDAFF9918DBB,0x63EB891CC03DB402,0,0,0,0,0x63A0E9418799E56B,0,0x658607159CC3B492,16,0,0,0x213C938FEC5A5E5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,6,0x7DBB8C7CA3AEB214,0x63A0E9418799E56B,0x1958F662BFA87FE7,0,0,0,0,0xA52C89604D483C1,0,0x265C6444D15E8EB9,19,0,0,0x213C938FEC5A5E5B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
