1024,0,1,0x7FB43557B54149CE,0x72C769C2D5F4FD54,0x4A80D584AAC2E7D0,0,0,0,0,0x50E4C2C207E2FF80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,0,1,0x7FB43557B54149CE,0x47957A9B89F0DFB6,0x4A80D584AAC2E7D0,0,0,0,0,0x50E4C2C207E2FF80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,0,1,0x7FB43557B54149CE,0x4E44E59AFD42A487,0x4A80D584AAC2E7D0,0,0,0,0,0x50E4C2C207E2FF80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,0,1,0x7FB43557B54149CE,0x481AAABA4860109E,0x4A80D584AAC2E7D0,0,0,0,0,0x50E4C2C207E2FF80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,0,1,0x7FB43557B54149CE,0x2BEEF836A4FD6A3C,0x4A80D584AAC2E7D0,0,0,0,0,0x50E4C2C207E2FF80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,0,1,0x7FB43557B54149CE,0x544EB0FC2D634D63,0x4A80D584AAC2E7D0,0,0,0,0,0x67EECB53AF24DED3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,0,1,0x7FB43557B54149CE,0x517BF5C8991AD97A,0x4A80D584AAC2E7D0,0,0,0,0,0x67EECB53AF24DED3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,0,10,0x7FB43557B54149CE,0x726E331558583E86,0x1E5D90038E773E91,2500,0,0,0,0x5DC4288A3E83811E,0,0x5F171E05CF600AB,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1032,0,10,0x7FB43557B54149CE,0x1FB0F883567707E2,0x498B78461366C4DF,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1033,1,20,0x7FB43557B54149CE,0x1FB0F883567707E2,0x498B78461366C4DF,2500,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,2,30,0x7FB43557B54149CE,0x1FB0F883567707E2,0x498B78461366C4DF,5000,0,0,0,0x5DC4288A3E83811E,0,0x80FA20AF8AA8971,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1035,0,100,0x7FB43557B54149CE,0x158BEEAD6820875F,0x5A0C2FFCF67623C2,1000,0,0,0,0,0,0,0,0,0,0xFFC38CDD7774E8B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
