0,0x20C3FA263CE,0x32057107E70E1A58,0x20D97F7C8385553E,0x4CD85DA54E34F20A,0,0,0x206FB2C51F5898E9,0x2C00D7D5F116330F,0
0,0x20C3FA2618E,0x2F6C1064AADC32D8,0x20D97F7C8385553E,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
0,0x20C3FA3524B,0x291EC9DF616D5E,0xC70E59DBA98CF81,0x23631E606828D668,0,0,0,0,0
0,0x20C3FA2C41D,0x720612855745B906,0xD48E5F30CECB510,0x4CD85DA54E34F20A,0,0,0,0,0
1,0x20C3FA2D78E,0x2C5D59BFFB3E2E8D,0x2FB6919EC129667C,0x4CD85DA54E34F20A,0,1,0,0,19
1,0x20C31474A20,0x769362C66E49D02,0x5C4342ABB0AB9B66,0x4CD85DA54E34F20A,0,1,0,0,19
2,0x20C3FA26A58,0x5B91CFF18A119980,0x4CA2BC08C1A6BCF6,0x23631E606828D668,0,0,0,0,0
3,0x20C3FA34CB4,0x44FB0FADA39F7D46,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
4,0x20C3FA33CF3,0x1803288DBACF8076,0x27328F764C0BBB70,0x6DA6061FD1E081BD,0,0,0,0,0
5,0x20C3FA32634,0x268E40B9618806D9,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
6,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,1,0,0,20
6,0x20C31474A20,0x44263413C8BE122D,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,20
7,0x20C3FA2F210,0x4778F70CED97FF49,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
8,0x20C3FA34945,0x6E27FFCD58154612,0x27FCF589AE53DA66,0x23631E606828D668,0,0,0,0,21
8,0x20C31474A20,0x132AF4C99921F356,0x6E2E66060A72F89C,0x23631E606828D668,0,0,0,0,21
9,0x20C3FA29ED9,0x2BD41FF527009BF2,0x19AB8A015671D37B,0x4CD85DA54E34F20A,0,0,0,0,0
10,0x20C3FA25E88,0x6A5C65CDAAB4597F,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
11,0x20C3FA2D356,0x1227FD9B7C52C241,0x2FB6919EC129667C,0x6DA6061FD1E081BD,0,1,0,0,22
11,0x20C31474A20,0x3C0DA32C4238C3F0,0x5C4342ABB0AB9B66,0x6DA6061FD1E081BD,0,1,0,0,22
12,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
13,0x20C3FA34CB4,0x44FB0FADA39F7D46,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
14,0x20C3FA3023C,0x308872C7759FB3E4,0x133AFE50D7CDA297,0x6DA6061FD1E081BD,0,0,0,0,0
15,0x20C3FA320B8,0x11D566CA27A342B2,0x20B610205F2C6E01,0x1A7CE19BAA54C278,0,1,0x206FB2C51F5898E9,0x2C00D7D5F116330F,23
15,0x20C31474A20,0x4B5AEFFEB304E89B,0x5C4342ABB0AB9B66,0x6DA6061FD1E081BD,0,1,0,0,23
16,0x20C3FA2BB1D,0x6EBC3ECAFBF2306B,0x43391A0572202ED4,0x23631E606828D668,0,0,0,0,0
17,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
18,0x20C3FA32199,0x39A3542BC747165B,0x67F2A8FDB358E5E0,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
19,0x20C3FA2B289,0x32469A75E76AF98,0x40C5F8104D76CC15,0x4CD85DA54E34F20A,0,0,0,0,0
20,0x20C3FA262C0,0x58BDD911CFB7855E,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
21,0x20C3FA2F00F,0x77B73B46F77045E,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,1,0,0x2C00D7D5F116330F,24
21,0x20C31474A20,0x2403C25A988D0F2E,0x5C4342ABB0AB9B66,0x4CD85DA54E34F20A,0,1,0,0,24
22,0x20C3FA2F207,0x10E3DE57E2F30359,0x7C692B8EB31F67EB,0x23631E606828D668,0,0,0,0,0
23,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
24,0x20C3FA2471E,0x3B4900DB72B849AD,0x67F2A8FDB358E5E0,0x6DA6061FD1E081BD,0,1,0,0x2C00D7D5F116330F,25
24,0x20C31474A20,0x4384F740CDC947A9,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,25
25,0x20C3FA34CBD,0x2A92B2588B17A2F9,0x7C692B8EB31F67EB,0x6DA6061FD1E081BD,0,0,0,0,0
26,0x20C3FA34720,0x7AE2A204E33E1EF8,0x27FCF589AE53DA66,0x6DA6061FD1E081BD,0,0,0,0,26
26,0x20C31474A20,0x20A849B8859D4343,0x6E2E66060A72F89C,0x6DA6061FD1E081BD,0,0,0,0,26
27,0x20C3FA32A48,0x2C70743726B8C63F,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
28,0x20C3FA30245,0x308869C7759FA499,0x133AFE50D7CDA297,0x6DA6061FD1E081BD,0,1,0,0,27
28,0x20C31474A20,0x34820684FEC4A43C,0x5C4342ABB0AB9B66,0x6DA6061FD1E081BD,0,1,0,0,27
29,0x20C3FA2F1FE,0x4C0DE9E4E5938885,0x7C692B8EB31F67EB,0x7DBB8C7CA3AEB214,0,0,0,0,0
30,0x20C3FA25C36,0x392B805CBB625B04,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
31,0x20C3FA2486B,0x6146C46771B21A2,0x20B610205F2C6E01,0x1A7CE19BAA54C278,0,1,0x206FB2C51F5898E9,0x2C00D7D5F116330F,28
31,0x20C31474A20,0x1B0B7F1E564236A7,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,28
32,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
33,0x20C3FA28BBE,0x46AC830866C0B4FA,0x4CA2BC08C1A6BCF6,0x4CD85DA54E34F20A,0,0,0,0,0
34,0x20C3FA352DB,0x57C658AD689FF9B9,0xC70E59DBA98CF81,0x4CD85DA54E34F20A,0,1,0,0,29
34,0x20C31474A20,0x4A13E5B1CA0F78DA,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,29
35,0x20C3FA3423A,0x53F8E815D4366D9,0x67F2A8FDB358E5E0,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
36,0x20C3FA34CAB,0x494573E24D267274,0x7C692B8EB31F67EB,0x23631E606828D668,0,0,0,0,0
37,0x20C3FA2BB89,0x3597C84896D225E0,0x43391A0572202ED4,0x23631E606828D668,0,1,0,0,30
37,0x20C31474A20,0x46D0BE033C9A4DCA,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,30
38,0x20C3FA2429E,0x7CF4358FC796649D,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
39,0x20C3FA34A0B,0x2DE076C0C869F95D,0x27FCF589AE53DA66,0x6DA6061FD1E081BD,0,1,0,0,31
39,0x20C31474A20,0x16C28EEAEC8B7A57,0x5C4342ABB0AB9B66,0x4CD85DA54E34F20A,0,1,0,0,31
40,0x20C3FA26548,0x2B11B1309EB42465,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
41,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
42,0x20C3FA2B8A7,0x17A4ACFEF6EA287C,0x67F2A8FDB358E5E0,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
43,0x20C3FA2F210,0x4778F70CED97FF49,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
44,0x20C3FA29F60,0x284B9EC95C2D77A8,0x19AB8A015671D37B,0x4CD85DA54E34F20A,0,1,0,0,32
44,0x20C31474A20,0x104E74BCBBF349F8,0x5C4342ABB0AB9B66,0x6DA6061FD1E081BD,0,1,0,0,32
45,0x20C3FA32376,0x39DFB62CE12EEF34,0x67F2A8FDB358E5E0,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
46,0x20C3FA34CA2,0x11113581FDE84EC0,0x7C692B8EB31F67EB,0x7DBB8C7CA3AEB214,0,0,0,0,0
47,0x20C3FA3024E,0x308868C7759FA2E6,0x133AFE50D7CDA297,0x6DA6061FD1E081BD,0,0,0,0,0
48,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,1,0,0,33
48,0x20C31474A20,0x5BD9712946E2CE95,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,33
49,0x20C3FA28B91,0x59B6AA64537FD03D,0x4CA2BC08C1A6BCF6,0x23631E606828D668,0,0,0,0,0
50,0x20C3FA25D4D,0x23707B25F492EEF7,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
51,0x20C3FA2F0BA,0x3E82ED22A696DB47,0x67F2A8FDB358E5E0,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
52,0x20C3FA2AE51,0x125D2301512CDB81,0x19AB8A015671D37B,0x6DA6061FD1E081BD,0,0,0,0,0
53,0x20C3FA2F1FE,0x4C0DE9E4E5938885,0x7C692B8EB31F67EB,0x7DBB8C7CA3AEB214,0,0,0,0,0
54,0x20C3FA3348C,0x16ABFC8F11D96BE2,0x27328F764C0BBB70,0x6DA6061FD1E081BD,0,0,0,0,0
55,0x20C3FA3287D,0x160151B7A5B91988,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,1,0,0x2C00D7D5F116330F,34
55,0x20C31474A20,0x7A444A35BB6D70F6,0x5C4342ABB0AB9B66,0x6DA6061FD1E081BD,0,1,0,0,34
56,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
57,0x20C3FA34CB4,0x44FB0FADA39F7D46,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
58,0x20C3FA2D785,0x3E421FB160F4BBD2,0x2FB6919EC129667C,0x6DA6061FD1E081BD,0,0,0,0,0
59,0x20C3FA24823,0x335F64E18F5119B3,0x67F2A8FDB358E5E0,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
60,0x20C3FA2604A,0x3CB1E0BE51380861,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
61,0x20C3FA30257,0x30856BC7759D7228,0x133AFE50D7CDA297,0x6DA6061FD1E081BD,0,1,0,0,35
61,0x20C31474A20,0x35A4018FCA76FE63,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,35
62,0x20C3FA35239,0x5C759E0EE94032F1,0xC70E59DBA98CF81,0x23631E606828D668,0,0,0,0,0
63,0x20C3FA2F219,0x591B46F96FE89BAC,0x7C692B8EB31F67EB,0x6DA6061FD1E081BD,0,0,0,0,0
64,0x20C3FA28B01,0x37648ACF24F60574,0x4CA2BC08C1A6BCF6,0x4CD85DA54E34F20A,0,1,0,0,36
64,0x20C31474A20,0x1EA729DD9AA85A84,0x5C4342ABB0AB9B66,0x4CD85DA54E34F20A,0,1,0,0,36
65,0x20C3FA32472,0x88C46B732746747,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
66,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
67,0x20C3FA2E1D2,0x2017F040FA09F97F,0x2FB6919EC129667C,0x6DA6061FD1E081BD,0,1,0,0,37
67,0x20C31474A20,0x6099448253617451,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,37
68,0x20C3FA34CBD,0x2A92B2588B17A2F9,0x7C692B8EB31F67EB,0x6DA6061FD1E081BD,0,0,0,0,0
69,0x20C3FA32FE8,0x3DD42F9346B6BC8,0x27328F764C0BBB70,0x23631E606828D668,0,0,0,0,0
70,0x20C3FA26443,0x527F027814A0CDA0,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
71,0x20C3FA2F1A4,0x2FC7404A58592C4,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
72,0x20C3FA24B29,0x7D16F68E201D909,0x221A99278DE5AD06,0x4CD85DA54E34F20A,0,1,0,0,38
72,0x20C31474A20,0x57CEE4008C2E9432,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,38
73,0x20C3FA2F210,0x4778F70CED97FF49,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
74,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
75,0x20C3FA2E1C0,0x5E9A6460E219D9DD,0x2FB6919EC129667C,0x4CD85DA54E34F20A,0,0,0,0,0
76,0x20C3FA24577,0x6A1C21140C10E455,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
77,0x20C3FA2679A,0x3060843AA2F57B95,0x4CA2BC08C1A6BCF6,0x23631E606828D668,0,1,0,0,39
77,0x20C31474A20,0x67CD006D3DA697BF,0x5C4342ABB0AB9B66,0x4CD85DA54E34F20A,0,1,0,0,39
78,0x20C3FA34CAB,0x494573E24D267274,0x7C692B8EB31F67EB,0x23631E606828D668,0,0,0,0,0
79,0x20C3FA2A587,0x34CA8E95A43DAC9C,0x19AB8A015671D37B,0x23631E606828D668,0,0,0,0,0
80,0x20C3FA25B70,0x5FF7893B4AE4869,0x20D97F7C8385553E,0x6DA6061FD1E081BD,0,0,0,0x2C00D7D5F116330F,0
81,0x20C3FA340FF,0x4E3EF0724A78D955,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,1,0,0x2C00D7D5F116330F,40
81,0x20C31474A20,0x37EC2A0451A2DE9F,0x5C4342ABB0AB9B66,0x6DA6061FD1E081BD,0,1,0,0,40
82,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
83,0x20C3FA2F1FE,0x4C0DE9E4E5938885,0x7C692B8EB31F67EB,0x7DBB8C7CA3AEB214,0,0,0,0,0
84,0x20C3FA339ED,0x1FD979E80D9EA261,0x27328F764C0BBB70,0x23631E606828D668,0,1,0,0,41
84,0x20C31474A20,0x536B3814ECB21512,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,41
85,0x20C3FA3274B,0xC18FD968C6143EA,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
86,0x20C3FA2E0A9,0x6FDA879CEC8F3189,0x2FB6919EC129667C,0x6DA6061FD1E081BD,0,0,0,0,0
87,0x20C3FA34CB4,0x44FB0FADA39F7D46,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
88,0x20C3FA30260,0x30856CC7759D73DB,0x133AFE50D7CDA297,0x6DA6061FD1E081BD,0,1,0,0,42
88,0x20C31474A20,0x6873CB3AF6FA5F7D,0x5C4342ABB0AB9B66,0x6DA6061FD1E081BD,0,1,0,0,42
89,0x20C3FA2BC61,0x7E5982FBA3A15C77,0x67F2A8FDB358E5E0,0x4CD85DA54E34F20A,0,0,0,0x2C00D7D5F116330F,0
90,0x20C3FA25F2A,0xEB6CB3186A90797,0x20D97F7C8385553E,0x23631E606828D668,0,0,0,0x2C00D7D5F116330F,0
91,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,0,0,0,0
92,0x20C3FA26AA0,0x6C0441871146E54A,0x4CA2BC08C1A6BCF6,0x4CD85DA54E34F20A,0,0,0,0,0
93,0x20C3FA352AE,0xC5109020DCBBA42,0xC70E59DBA98CF81,0x4CD85DA54E34F20A,0,0,0,0,0
94,0x20C3FA2AA3D,0x328B109C1FA645E6,0x19AB8A015671D37B,0x23631E606828D668,0,1,0,0,43
94,0x20C31474A20,0x334D71C9AA099CC0,0x5C4342ABB0AB9B66,0x23631E606828D668,0,1,0,0,43
95,0x20C3FA2BCA9,0x673911D7D45C9F19,0x67F2A8FDB358E5E0,0x1AD656415D50AC75,0,0,0x206FB2C51F5898E9,0x2C00D7D5F116330F,0
96,0x20C3FA2F210,0x4778F70CED97FF49,0x7C692B8EB31F67EB,0x4CD85DA54E34F20A,0,0,0,0,0
97,0x20C3FA33C63,0x5419AE00D92B96C4,0x27328F764C0BBB70,0x4CD85DA54E34F20A,0,0,0,0,0
98,0x20C31474A20,0x7BB2D755872A5BE5,0x75A5FB9B890AD416,0x4CD85DA54E34F20A,0,1,0,0,44
